frame_num,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
401,8,922.0775344121756 1390.2924307520848 1523.2663152119826 1912.6658458033417,1110.1893310546875 1703.4814453125 1302.0531005859375 1794.731689453125,0.6180731058120728,KH05ZZK,0.24695905282577302
402,8,920.4596620373851 1394.0209187056641 1523.566861977175 1917.3641299734284,1108.690185546875 1701.6053466796875 1302.712890625 1794.7569580078125,0.6412104368209839,KA05ZZK,0.5597361203101598
403,8,919.5080793326008 1395.1964401407017 1524.0316056688291 1919.2871799770605,1108.7425537109375 1701.63427734375 1302.619140625 1794.643798828125,0.6410582065582275,KA05ZZK,0.5597361203101598
404,8,915.3874443375772 1397.899942649794 1521.101286972128 1921.663787260345,1106.183349609375 1704.030029296875 1302.4896240234375 1799.531982421875,0.6489838361740112,KM05ZZK,0.2936828310548918
405,8,913.4839754052725 1400.6898630219846 1520.0542030432537 1925.3124383143884,1106.054443359375 1709.733642578125 1298.1163330078125 1801.83203125,0.6082627773284912,KR05ZZK,0.4148919784033208
406,8,912.3826085470442 1403.5317767236036 1519.573632886043 1929.0217939470847,1110.89990234375 1715.335205078125 1297.530517578125 1802.71337890625,0.6077343225479126,KH05ZZK,0.644570797096328
407,8,910.2454681141978 1406.362462943808 1519.9292699734622 1932.569403717874,1110.793212890625 1723.04638671875 1295.697265625 1807.662109375,0.5927402973175049,KH05ZZK,0.7089583225741738
408,8,906.1720898657866 1409.9120642390792 1518.6473394204938 1936.6290373385775,1105.220458984375 1723.537353515625 1296.1748046875 1814.145263671875,0.6028123497962952,XH05ZZK,0.30150933145342396
409,8,904.3116741557164 1411.067112155417 1518.6120132137075 1938.0994985856928,1105.164794921875 1723.56884765625 1296.253662109375 1814.2529296875,0.6038969159126282,XH05ZZK,0.30150933145342396
410,8,895.6921386636557 1413.4482528054073 1516.4090016593434 1941.169750299825,1099.91943359375 1730.3118896484375 1293.304931640625 1816.1414794921875,0.6383087635040283,KH05ZZK,0.29799425926191536
411,8,890.8408678829849 1415.330426898785 1515.8293924102732 1942.8541912830901,1098.8756713867188 1731.0237426757812 1291.9104614257812 1818.6019897460938,0,0,0
412,8,885.989597102314 1417.2126009921628 1515.2497831612027 1944.5386322663555,1097.8319091796875 1731.735595703125 1290.5159912109375 1821.0625,0.634357750415802,KH05ZZK,0.18574360051151648
413,8,880.1835478835103 1420.8000577987632 1513.9825926512965 1947.787209803686,1099.456298828125 1740.478515625 1289.147216796875 1824.792236328125,0.6206503510475159,KH05ZZK,0.30766922221113274
414,8,877.6231485429995 1423.5611777017566 1512.940281800673 1951.780464884131,1090.0126953125 1742.9161376953125 1287.9482421875 1833.4163818359375,0.6234498620033264,KH05ZZK,0.1657986832323825
415,8,876.7886522854818 1424.3231528173267 1512.9315627975443 1953.3820474212905,1090.010986328125 1742.900390625 1287.94140625 1833.4119873046875,0.6240714192390442,KH05ZZK,0.1657986832323825
416,8,870.5847804541061 1424.4867366696112 1510.1128885197402 1956.3683291309553,1083.908447265625 1745.716552734375 1282.340087890625 1839.623291015625,0.6584441065788269,KH05ZZK,0.5232130079876592
417,8,873.1473530713633 1427.534348399372 1511.40642316711 1961.6552258277602,1081.9573974609375 1746.9823608398438 1283.04931640625 1842.6985473632812,0,0,0
418,8,875.7099256886206 1430.5819601291325 1512.6999578144798 1966.9421225245649,1080.00634765625 1748.2481689453125 1283.758544921875 1845.7738037109375,0.6117075085639954,KH05ZZK,0.516401299126741
419,8,874.4331237455457 1433.49265679919 1511.635009221118 1971.3947545003803,1078.6674194335938 1753.0263061523438 1282.0775146484375 1849.6832885742188,0,0,0
420,8,873.1563218024708 1436.4033534692473 1510.570060627756 1975.8473864761957,1077.3284912109375 1757.804443359375 1280.396484375 1853.5927734375,0,0,0
421,8,871.8795198593959 1439.3140501393048 1509.5051120343942 1980.300018452011,1075.9895629882812 1762.5825805664062 1278.7154541015625 1857.5022583007812,0,0,0
422,8,870.602717916321 1442.2247468093624 1508.4401634410324 1984.7526504278267,1074.650634765625 1767.3607177734375 1277.034423828125 1861.4117431640625,0,0,0
423,8,869.3259159732461 1445.1354434794198 1507.3752148476703 1989.205282403642,1073.3117065429688 1772.1388549804688 1275.3533935546875 1865.3212280273438,0,0,0
424,8,868.0491140301713 1448.0461401494772 1506.3102662543085 1993.6579143794575,1071.9727783203125 1776.9169921875 1273.67236328125 1869.230712890625,0,0,0
425,8,866.7723120870963 1450.9568368195346 1505.2453176609465 1998.1105463552728,1070.6338500976562 1781.6951293945312 1271.9913330078125 1873.1401977539062,0,0,0
426,8,865.4955101440214 1453.867533489592 1504.1803690675847 2002.5631783310882,1069.294921875 1786.4732666015625 1270.310302734375 1877.0496826171875,0.6687871217727661,KH05ZZK,0.46141572443456447
427,8,862.4458056376932 1454.2674109600011 1505.432062090879 2003.7473491643032,1069.092041015625 1786.376953125 1270.43994140625 1877.14306640625,0.6688732504844666,KH05ZZK,0.46141572443456447
428,8,858.360660399153 1458.244670415544 1502.622211185743 2008.0372467716325,1062.72216796875 1790.3597412109375 1269.3993530273438 1884.0836181640625,0,0,0
429,8,854.2755151606127 1462.221929871087 1499.812360280607 2012.3271443789617,1056.352294921875 1794.342529296875 1268.3587646484375 1891.024169921875,0.6412703394889832,KH05ZZK,0.4827636536644801
430,8,854.4587205870865 1466.766105099937 1500.4423172474817 2017.9140310945006,1059.2354736328125 1800.582275390625 1262.165771484375 1896.1995849609375,0.6520609855651855,KH05ZZK,0.42971731541650515
431,8,850.692814074069 1469.7799834505645 1497.9999680669 2022.7209330992805,1051.607421875 1800.315185546875 1252.763427734375 1894.5927734375,0.6284993886947632,KN05ZZK,0.28567603039826656
432,8,848.5160842120289 1472.1654075042331 1496.2725022215623 2026.390610786968,1051.6927897135417 1803.2760416666667 1252.9736328125 1896.0930989583333,0,0,0
433,8,846.3393543499889 1474.5508315579018 1494.5450363762243 2030.0602884746552,1051.7781575520833 1806.2368977864583 1253.183837890625 1897.5934244791667,0,0,0
434,8,844.1626244879487 1476.9362556115705 1492.8175705308865 2033.7299661623426,1051.863525390625 1809.19775390625 1253.39404296875 1899.09375,0.6036388874053955,KR05ZZK,0.18044419166815232
435,8,839.2039150654267 1482.7449126988863 1490.5983116368852 2040.0208047909514,1051.8302612304688 1816.03369140625 1251.5109252929688 1906.85546875,0,0,0
436,8,834.2452056429047 1488.5535697862022 1488.3790527428837 2046.3116434195601,1051.7969970703125 1822.86962890625 1249.6278076171875 1914.6171875,0.639554500579834,KH05ZZK,0.49598283615070754
437,8,829.7689376303885 1493.2824627742514 1487.1985568516966 2049.9349114794286,1047.6752319335938 1825.0875244140625 1248.7464599609375 1917.8194580078125,0,0,0
438,8,825.2926696178722 1498.0113557623006 1486.0180609605093 2053.5581795392973,1043.553466796875 1827.305419921875 1247.8651123046875 1921.021728515625,0.632935106754303,KN05ZZK,0.2630765648075927
439,8,822.5701684892504 1499.8469833631925 1486.401976057383 2054.5438652086373,1043.63671875 1827.408203125 1247.82080078125 1920.650634765625,0.6309809684753418,KN05ZZK,0.28586777108979067
440,8,824.9789516582596 1503.4872027641345 1487.5857047255809 2059.0440326028283,1039.474853515625 1831.1346435546875 1247.1043701171875 1926.0286865234375,0,0,0
441,8,827.3877348272688 1507.1274221650767 1488.7694333937786 2063.54419999702,1035.31298828125 1834.861083984375 1246.387939453125 1931.40673828125,0.6306065320968628,KN05ZZK,0.3957695902706025
442,8,825.505458467898 1510.6363761477003 1486.6237278902076 2065.549706624612,1034.037109375 1840.6083984375 1244.9114990234375 1936.9019165039062,0,0,0
443,8,823.6231821085272 1514.1453301303238 1484.478022386637 2067.5552132522043,1032.76123046875 1846.355712890625 1243.43505859375 1942.3970947265625,0.6322269439697266,KN05ZZK,0.33990811468926624
444,8,822.0375386544941 1516.8292062224546 1481.992496781181 2071.9175909166515,1030.9451497395833 1850.460693359375 1240.7673746744792 1945.5966796875,0,0,0
445,8,820.4518952004612 1519.5130823145853 1479.5069711757253 2076.2799685810983,1029.1290690104167 1854.565673828125 1238.0996907552083 1948.7962646484375,0,0,0
446,8,818.8662517464281 1522.196958406716 1477.0214455702694 2080.6423462455455,1027.31298828125 1858.670654296875 1235.4320068359375 1951.995849609375,0.6266961693763733,KH05ZZK,0.12392141508279603
447,8,816.4059850791557 1525.2703692709883 1475.6456415442476 2084.348037893982,1025.3225964997944 1862.3337916324012 1233.6994885896381 1956.1880139802631,0,0,0
448,8,813.9457184118834 1528.3437801352609 1474.2698375182258 2088.053729542419,1023.3322047183389 1865.9969289679277 1231.9669703433387 1960.3801783511512,0,0,0
449,8,811.4854517446109 1531.4171909995332 1472.894033492204 2091.759421190856,1021.3418129368832 1869.660066303454 1230.2344520970394 1964.5723427220394,0,0,0
450,8,809.0251850773385 1534.4906018638055 1471.5182294661822 2095.4651128392925,1019.3514211554276 1873.3232036389802 1228.5019338507402 1968.7645070929277,0,0,0
451,8,806.5649184100662 1537.5640127280778 1470.1424254401607 2099.1708044877296,1017.3610293739721 1876.9863409745067 1226.7694156044408 1972.9566714638158,0,0,0
452,8,804.1046517427937 1540.6374235923504 1468.7666214141389 2102.876496136166,1015.3706375925165 1880.649478310033 1225.0368973581415 1977.148835834704,0,0,0
453,8,801.6443850755213 1543.7108344566227 1467.390817388117 2106.5821877846033,1013.3802458110608 1884.3126156455592 1223.304379111842 1981.341000205592,0,0,0
454,8,799.184118408249 1546.784245320895 1466.0150133620953 2110.28787943304,1011.3898540296053 1887.9757529810856 1221.5718608655427 1985.5331645764802,0,0,0
455,8,796.7238517409766 1549.8576561851673 1464.6392093360735 2113.9935710814766,1009.3994622481497 1891.6388903166119 1219.8393426192433 1989.7253289473683,0,0,0
456,8,794.2635850737041 1552.93106704944 1463.2634053100517 2117.6992627299137,1007.4090704666941 1895.3020276521381 1218.1068243729442 1993.9174933182567,0,0,0
457,8,791.8033184064317 1556.0044779137122 1461.8876012840299 2121.4049543783503,1005.4186786852384 1898.9651649876644 1216.3743061266448 1998.1096576891448,0,0,0
458,8,789.3430517391594 1559.0778887779845 1460.511797258008 2125.110646026787,1003.4282869037829 1902.6283023231908 1214.6417878803454 2002.301822060033,0,0,0
459,8,786.8827850718869 1562.1512996422568 1459.1359932319863 2128.816337675224,1001.4378951223273 1906.291439658717 1212.909269634046 2006.493986430921,0,0,0
460,8,784.4225184046145 1565.2247105065294 1457.7601892059645 2132.5220293236607,999.4475033408717 1909.9545769942433 1211.1767513877467 2010.6861508018092,0,0,0
461,8,781.9622517373422 1568.2981213708017 1456.384385179943 2136.227720972098,997.4571115594161 1913.6177143297698 1209.4442331414473 2014.8783151726973,0,0,0
462,8,779.5019850700697 1571.371532235074 1455.008581153921 2139.9334126205345,995.4667197779605 1917.280851665296 1207.7117148951481 2019.0704795435854,0,0,0
463,8,777.0417184027973 1574.4449430993463 1453.6327771278993 2143.639104268971,993.4763279965049 1920.9439890008223 1205.9791966488488 2023.2626439144738,0,0,0
464,8,774.581451735525 1577.518353963619 1452.2569731018775 2147.344795917408,991.4859362150494 1924.6071263363488 1204.2466784025494 2027.4548082853619,0,0,0
465,8,772.1211850682525 1580.5917648278912 1450.8811690758557 2151.050487565845,989.4955444335938 1928.270263671875 1202.51416015625 2031.64697265625,0.6654640436172485,KH05ZZR,0.17035527219559915
466,8,769.6959563924572 1584.0938882212586 1449.5941581435998 2151.0136327130836,987.8648071289062 1934.0330810546875 1203.1649169921875 2034.9453125,0,0,0
467,8,767.2707277166619 1587.5960116146261 1448.3071472113438 2150.9767778603223,986.2340698242188 1939.7958984375 1203.815673828125 2038.24365234375,0.6641035676002502,RH05ZZK,0.36597135672433684
468,8,761.380695177587 1590.5023169285855 1447.029498668997 2149.704329671288,979.2418212890625 1947.2633056640625 1202.1650390625 2050.0302734375,0.6658811569213867,KH05ZZK,0.3392613081377679
469,8,758.7848840693189 1592.1883280609193 1447.6286566430579 2148.3469482368687,978.6656494140625 1947.1513671875 1201.8941650390625 2049.75341796875,0.6657790541648865,RH05ZZK,0.14707808224545227
470,8,752.0486412218893 1595.8171852122714 1447.367688739032 2149.3059237625516,980.5693359375 1952.8883056640625 1200.0545654296875 2051.9140625,0.6754617691040039,RH05ZZK,0.3779461668068778
471,8,749.6281906917502 1599.9198547550734 1442.478600925167 2149.6378662237203,973.4902954101562 1957.7984619140625 1200.402587890625 2059.654296875,0.6738232970237732,RN05ZZK,0.39580226276726904
472,8,748.6686359891896 1604.496054673506 1441.9767109923114 2150.381035617701,973.1123657226562 1962.0186767578125 1197.56689453125 2063.134765625,0,0,0
473,8,747.709081286629 1609.0722545919386 1441.4748210594557 2151.1242050116816,972.7344360351562 1966.2388916015625 1194.731201171875 2066.615234375,0.6814438700675964,RH05ZZK,0.385854431070715
474,8,749.6554809263711 1613.3786919685858 1440.9137443713448 2152.2192517316744,971.5545043945312 1970.2525634765625 1191.715087890625 2073.64794921875,0.7029157876968384,RH05ZZK,0.4851177729264142
475,8,750.9055614803872 1615.4761351314723 1440.288556669577 2151.9363378773255,971.6021118164062 1970.2730712890625 1191.7049560546875 2073.6337890625,0.7030563354492188,RH05ZZK,0.4851177729264142
476,8,745.7558531363745 1617.0569137527627 1437.73768901527 2150.970386265549,965.0674743652344 1975.9262084960938 1189.1188354492188 2079.0423583984375,0,0,0
477,8,740.606144792362 1618.6376923740531 1435.1868213609632 2150.004434653773,958.5328369140625 1981.579345703125 1186.53271484375 2084.450927734375,0.6578990817070007,RN05ZZK,0.23653622987382839
478,8,738.702480830653 1621.1143981280538 1439.64849618745 2149.6748221558555,960.3951416015625 1985.44384765625 1189.720703125 2088.644775390625,0.6790741682052612,KH05ZZK,0.4214928486407942
260,13,2243.2780546170484 1624.9925664493094 2978.3275797943984 2146.9232595527596,2512.957275390625 1986.122314453125 2728.776611328125 2085.5947265625,0.4661121964454651,LM13VCV,0.32507535578341595
261,13,2243.294924943729 1628.7910951464987 2980.265271660065 2145.4602128419483,2511.20166015625 1987.136962890625 2726.779296875 2089.841552734375,0.6152048110961914,LM13VCV,0.1675975821986646
262,13,2243.255743563103 1633.1488610032734 2982.737063299099 2145.553801223747,2501.98486328125 1999.98828125 2730.29541015625 2095.394775390625,0.43374860286712646,LM13VCV,0.19109775961882652
263,13,2243.5885957782466 1637.3342216033893 2982.7563603169983 2145.4473002053305,2506.236328125 2006.2119750976562 2733.620361328125 2102.0096435546875,0,0,0
264,13,2243.92144799339 1641.519582203505 2982.775657334897 2145.340799186914,2510.48779296875 2012.4356689453125 2736.9453125 2108.62451171875,0.6722919940948486,LM13VCV,0.5124018447773645
265,13,2243.855558996476 1645.0420970576408 2983.3814318384593 2146.147172940353,2510.9903971354165 2013.4256591796875 2736.7814127604165 2112.8822428385415,0,0,0
266,13,2243.7896699995617 1648.5646119117769 2983.987206342021 2146.9535466937914,2511.4930013020835 2014.4156494140625 2736.6175130208335 2117.1399739583335,0,0,0
267,13,2243.7237810026477 1652.0871267659127 2984.5929808455835 2147.7599204472303,2511.99560546875 2015.4056396484375 2736.45361328125 2121.397705078125,0.6695536971092224,LM13VCV,0.5102527980626085
268,13,2241.3391260022913 1656.0614574401088 2983.9045138344286 2150.536830803663,2510.75634765625 2018.0657958984375 2737.19921875 2124.86328125,0.6397602558135986,LM13VCV,0.4297935502508686
269,13,2241.318155862963 1661.1024322351846 2985.6318630874484 2154.027114925557,2510.42333984375 2027.44482421875 2746.55908203125 2140.8369140625,0.6507798433303833,LM13VCV,0.48101903974339405
270,13,2242.7868946815315 1665.0643985334714 2988.0848530292506 2155.3556927044997,2516.291015625 2034.2281494140625 2745.19921875 2135.830810546875,0.6455342173576355,LM13VCV,0.27938607667658305
271,13,2243.1818510773246 1666.9449296530886 2989.2560107608315 2155.348669897976,2516.35205078125 2034.09521484375 2745.29638671875 2135.84716796875,0.6457909941673279,LM13VCV,0.24933712887483386
272,13,2244.9562058653187 1671.5169555572832 2989.6079577004125 2157.762396344374,2512.595947265625 2033.5067138671875 2754.3984375 2144.486328125,0.6905056834220886,LM13VCV,0.2151102314601671
273,13,2246.0592658678406 1673.953124321428 2993.3772419767993 2155.971854381647,2513.813232421875 2043.7841796875 2750.61181640625 2149.028564453125,0.6413844227790833,LM13VCV,0.10462791437403843
274,13,2248.736847982501 1678.518957509448 2996.2193742127656 2155.969325410497,2522.0322265625 2053.0927734375 2752.2177734375 2155.761474609375,0.602807343006134,LM13VCV,0.3375457861986853
538,15,916.9076133734981 1468.6320567886737 1550.3533737030825 2036.608423307961,1145.46142578125 1833.2515869140625 1335.716552734375 1929.9766845703125,0.596157431602478,EJ14ZHY,0.4367914990783123
539,15,916.966963369465 1471.651931915471 1550.143826943789 2041.219024140986,1143.2137145996094 1837.0316619873047 1334.1364440917969 1934.2889556884766,0,0,0
540,15,917.0263133654321 1474.6718070422687 1549.9342801844955 2045.829624974011,1140.9660034179688 1840.8117370605469 1332.5563354492188 1938.6012268066406,0,0,0
541,15,917.085663361399 1477.691682169066 1549.7247334252022 2050.440225807036,1138.7182922363281 1844.591812133789 1330.9762268066406 1942.9134979248047,0,0,0
542,15,917.145013357366 1480.7115572958637 1549.5151866659087 2055.050826640061,1136.4705810546875 1848.3718872070312 1329.3961181640625 1947.2257690429688,0,0,0
543,15,917.2043633533331 1483.731432422661 1549.3056399066152 2059.6614274730864,1134.2228698730469 1852.1519622802734 1327.8160095214844 1951.5380401611328,0,0,0
544,15,917.2637133493 1486.7513075494585 1549.0960931473219 2064.272028306111,1131.9751586914062 1855.9320373535156 1326.2359008789062 1955.8503112792969,0,0,0
545,15,917.3230633452671 1489.771182676256 1548.8865463880284 2068.882629139136,1129.7274475097656 1859.7121124267578 1324.6557922363281 1960.162582397461,0,0,0
546,15,917.382413341234 1492.7910578030535 1548.6769996287348 2073.4932299721613,1127.479736328125 1863.4921875 1323.07568359375 1964.474853515625,0.6976248025894165,FJ14ZHY,0.7082104922071593
547,15,917.0813037503597 1494.5354791452924 1548.1454658946911 2075.865738583373,1127.498291015625 1863.4573974609375 1323.088623046875 1964.4188232421875,0.698047935962677,FJ14ZHY,0.7588322538088278
548,15,910.6389528243692 1497.909593999067 1546.4189964439438 2079.0498392986774,1122.2484537760417 1866.07763671875 1320.1713053385417 1966.3408203125,0,0,0
549,15,904.1966018983786 1501.2837088528415 1544.6925269931965 2082.2339400139817,1116.9986165364583 1868.6978759765625 1317.2539876302083 1968.2628173828125,0,0,0
550,15,897.7542509723881 1504.6578237066162 1542.966057542449 2085.418040729286,1111.748779296875 1871.318115234375 1314.336669921875 1970.184814453125,0.6775379776954651,FJ14ZHY,0.4212536523989245
551,15,897.8068643963727 1512.6943198466693 1545.5889481595616 2090.9945803199275,1110.93359375 1878.044677734375 1316.383544921875 1975.822998046875,0.6749242544174194,FJ14ZHY,0.4064763720814522
552,15,897.7661858046273 1518.9689563167854 1545.3372270085592 2095.511011213377,1102.98828125 1880.199462890625 1315.9906005859375 1979.886474609375,0.6673243045806885,FJ14ZHY,0.38132149164101553
553,15,897.9401597513097 1521.4918050554218 1545.284206487262 2096.6961525173197,1102.935546875 1880.135986328125 1315.966064453125 1979.893310546875,0.6674182415008545,FJ14ZHY,0.38132149164101553
554,15,897.5505922081368 1523.6906556750973 1544.5683969226304 2099.200270239939,1103.7080078125 1894.2578125 1304.68017578125 1992.721923828125,0.6296002268791199,FJ14ZHY,0.35564488459253746
555,15,898.2114311732164 1526.2612213337002 1543.9618893340187 2101.12071397078,1103.2044677734375 1896.049560546875 1303.1776123046875 1995.9197998046875,0,0,0
556,15,898.872270138296 1528.8317869923033 1543.355381745407 2103.0411577016207,1102.700927734375 1897.84130859375 1301.675048828125 1999.11767578125,0.6902360320091248,FJ14ZHY,0.7623008240958598
557,15,893.3426745874563 1532.9982421825873 1539.8447310041147 2107.4882978645446,1100.2607421875 1908.400634765625 1303.3555908203125 2007.92138671875,0.679620087146759,FJ14ZHY,0.41899257644492116
558,15,888.2362880836201 1536.0724536129178 1537.6356961958893 2112.314284622466,1100.5445963541667 1909.3818359375 1303.6172688802083 2010.19384765625,0,0,0
559,15,883.1299015797841 1539.146665043248 1535.4266613876641 2117.140271380387,1100.8284505208333 1910.363037109375 1303.8789469401042 2012.46630859375,0,0,0
560,15,878.023515075948 1542.2208764735785 1533.2176265794387 2121.966258138308,1101.1123046875 1911.34423828125 1304.140625 2014.73876953125,0.6945853233337402,FJ14ZHY,0.724660011898099
561,15,872.7842483503885 1544.3826187912528 1531.3767460439637 2127.003380801896,1099.319091796875 1916.2342529296875 1301.5458170572917 2018.1927490234375,0,0,0
562,15,867.544981624829 1546.5443611089272 1529.535865508489 2132.040503465484,1097.52587890625 1921.124267578125 1298.9510091145833 2021.646728515625,0,0,0
563,15,862.3057148992694 1548.7061034266014 1527.694984973014 2137.077626129072,1095.732666015625 1926.0142822265625 1296.356201171875 2025.1007080078125,0.6940490007400513,FJ14ZHY,0.38232864225316315
564,15,858.600914922852 1551.667782472963 1528.229789643527 2142.43311690229,1094.3779296875 1928.7158203125 1297.19140625 2029.938720703125,0.6972909569740295,FJ14ZHY,0.7658040874362275
565,15,856.6237804606175 1552.1667073258511 1529.2078561551325 2144.664829650294,1094.4342041015625 1928.94140625 1297.0191650390625 2029.66552734375,0.6979079842567444,FJ14ZHY,0.7658040874362275
566,15,856.7070588746585 1555.7178556381773 1530.3844799573849 2147.757705561725,1094.0537719726562 1933.0986328125 1295.8206176757812 2036.2763671875,0,0,0
567,15,856.7903372886997 1559.2690039505032 1531.5611037596375 2150.850581473155,1093.67333984375 1937.255859375 1294.6220703125 2042.88720703125,0.6987975835800171,FJ14ZHY,0.4402998459073757
568,15,855.2568157114924 1562.4162297946912 1530.7846005682827 2153.3008369943327,1085.880859375 1946.27294921875 1292.037109375 2045.28564453125,0.6931328773498535,FJ14ZHY,0.6100942645815625
569,15,852.0647663278123 1565.2844236507708 1528.2084242192577 2154.564473459817,1080.0517578125 1950.952880859375 1293.8515625 2048.73193359375,0.6864071488380432,FJ14ZHY,0.5342936073486477
570,15,849.9969316655527 1567.3043727913387 1527.3216126824962 2153.635602397363,1079.7618815104167 1954.4393717447917 1291.462890625 2053.7418619791665,0,0,0
571,15,847.929097003293 1569.3243219319065 1526.4348011457346 2152.70673133491,1079.4720052083333 1957.9258626302083 1289.07421875 2058.7517903645835,0,0,0
572,15,845.8612623410334 1571.3442710724744 1525.547989608973 2151.777860272456,1079.18212890625 1961.412353515625 1286.685546875 2063.76171875,0.7019745111465454,FJ16ZHY,0.5080849971888846
573,15,847.6248505701083 1574.762515501769 1526.0973125030396 2151.06940881645,1078.0443115234375 1965.9400634765625 1283.8015747070312 2067.70947265625,0,0,0
574,15,849.3884387991833 1578.1807599310634 1526.6466353971064 2150.360957360444,1076.906494140625 1970.4677734375 1280.9176025390625 2071.6572265625,0.7163532972335815,FJ14ZHY,0.4258057162227954
575,15,850.0028604113966 1581.7195743231223 1526.2282988306172 2150.1731987856215,1073.8641357421875 1975.4886474609375 1284.4339599609375 2078.97021484375,0.7177064418792725,FJ14ZHY,0.7312431047464643
576,15,848.9133315994841 1584.9888805583646 1526.1318291926204 2150.087418688466,1072.5675964355469 1979.0272521972656 1283.6388854980469 2082.0391845703125,0,0,0
577,15,847.8238027875715 1588.258186793607 1526.035359554624 2150.0016385913113,1071.2710571289062 1982.5658569335938 1282.8438110351562 2085.108154296875,0,0,0
578,15,846.7342739756589 1591.5274930288492 1525.9388899166272 2149.915858494156,1069.9745178222656 1986.1044616699219 1282.0487365722656 2088.1771240234375,0,0,0
579,15,845.6447451637464 1594.7967992640915 1525.8424202786305 2149.8300783970008,1068.677978515625 1989.64306640625 1281.253662109375 2091.24609375,0.6998040676116943,FJ16ZHY,0.4343206916634754
580,15,843.1335672200661 1599.6697317140208 1522.4782904796446 2148.316225722179,1064.6745198567708 1996.6788330078125 1276.0630696614583 2097.5206705729165,0,0,0
581,15,840.6223892763858 1604.5426641639501 1519.1141606806589 2146.8023730473565,1060.6710611979167 2003.714599609375 1270.8724772135417 2103.7952473958335,0,0,0
582,15,838.1112113327055 1609.4155966138794 1515.750030881673 2145.2885203725345,1056.6676025390625 2010.7503662109375 1265.681884765625 2110.06982421875,0.7192328572273254,FJ14ZHY,0.3016238693129445
583,15,834.9492661324025 1612.3098006057444 1515.191334106983 2143.6121337979366,1056.65869140625 2010.6749267578125 1265.6025390625 2109.98193359375,0.7198492884635925,FJ14ZHY,0.32736496649834207
584,15,827.9246974862274 1614.9191257576442 1511.6786357576595 2143.512200745312,1063.340576171875 2014.70166015625 1268.6246337890625 2111.784423828125,0.7156233787536621,FJ14ZHY,0.7599508328603761
585,15,825.6550198675037 1617.8798010684504 1512.457462607293 2145.269279942887,1058.06640625 2017.368896484375 1268.7664184570312 2117.03515625,0,0,0
586,15,823.38534224878 1620.8404763792564 1513.2362894569264 2147.0263591404614,1052.792236328125 2020.0361328125 1268.908203125 2122.285888671875,0.7254461646080017,FJ16ZHY,0.5586319152385949
587,15,818.8223446132879 1626.0242842391094 1512.5642627425948 2150.9600568544274,1049.8230590820312 2025.8961791992188 1267.1434326171875 2129.3819580078125,0,0,0
588,15,814.2593469777956 1631.2080920989622 1511.8922360282631 2154.8937545683934,1046.8538818359375 2031.7562255859375 1265.378662109375 2136.47802734375,0.6940348148345947,FJ14ZHY,0.717913497682243
589,15,812.4218820390565 1633.6221119780485 1512.0884042476 2156.102108007312,1046.86474609375 2031.81005859375 1265.412109375 2136.44384765625,0.6935479640960693,FJ14ZHY,0.717913497682243
590,15,812.6554676932917 1636.9517673419239 1511.4261536290412 2158.145844348848,1046.8192138671875 2039.84716796875 1261.091064453125 2135.780517578125,0.6952911615371704,FJ14ZHY,0.47546868122136493
591,15,810.1133674329939 1639.8623881751594 1510.041136789076 2158.912314521938,1044.9768676757812 2045.3621826171875 1261.4073486328125 2143.6641845703125,0,0,0
592,15,807.571267172696 1642.7730090083949 1508.6561199491107 2159.6787846950274,1043.134521484375 2050.877197265625 1261.7236328125 2151.5478515625,0.722969651222229,FJ14ZHY,0.7151364282805727
593,15,803.1756279013597 1648.0958797726826 1507.2902179205812 2160.3259604311825,1045.1482543945312 2056.5960693359375 1258.2752075195312 2155.77392578125,0,0,0
594,15,798.7799886300234 1653.4187505369705 1505.9243158920515 2160.973136167337,1047.1619873046875 2062.31494140625 1254.8267822265625 2160.0,0.712356686592102,FJ14ZHY,0.4557732552402553
595,15,796.9089401799017 1655.734815224665 1505.8631196005883 2160.0464118396476,1047.1708984375 2062.3525390625 1254.78857421875 2160.0,0.71221923828125,FJ14ZHY,0.4557732552402553
466,80,2247.4275311410597 1362.3651772387418 2853.2531242526115 1876.5271096275217,2476.26416015625 1687.7296142578125 2649.816650390625 1765.0521240234375,0.4965880811214447,WR02FKD,0.25280318944588037
467,80,2247.8282187733653 1364.8226836657827 2854.5881842033878 1879.4458234660917,2476.9441528320312 1690.8984476725261 2651.055419921875 1768.0707906087239,0,0,0
468,80,2248.2289064056713 1367.2801900928234 2855.9232441541635 1882.3645373046618,2477.6241455078125 1694.0672810872395 2652.294189453125 1771.0894571940105,0,0,0
469,80,2248.629594037977 1369.7376965198641 2857.2583041049393 1885.2832511432316,2478.3041381835938 1697.2361145019531 2653.532958984375 1774.1081237792969,0,0,0
470,80,2249.0302816702824 1372.195202946905 2858.5933640557155 1888.2019649818017,2478.984130859375 1700.4049479166667 2654.771728515625 1777.1267903645833,0,0,0
471,80,2249.4309693025884 1374.652709373946 2859.9284240064917 1891.1206788203717,2479.6641235351562 1703.5737813313801 2656.010498046875 1780.1454569498699,0,0,0
472,80,2249.831656934894 1377.1102158009867 2861.2634839572675 1894.0393926589418,2480.3441162109375 1706.7426147460938 2657.249267578125 1783.1641235351562,0,0,0
