frame_num,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
263,1.0,[2049.7807658466154 1202.0132824213329 2601.366529815972 1676.650876010353],[2239.341796875 1493.0853271484375 2450.236083984375 1583.605712890625],0.47227078676223755,AP05JEO,0.08576765810461806
263,8.0,[1115.0685903380481 1108.3099637329867 1615.3178348792267 1535.2609738751655],[1282.83154296875 1357.1712646484375 1438.14013671875 1436.572021484375],0.25791263580322266,KH05ZZX,0.38388650206669284
264,13.0,[2243.9212706253684 1641.5195141849417 2982.7755129444495 2145.340687978266],[2510.487548828125 2012.4354248046875 2736.945068359375 2108.624267578125],0.6722921133041382,LM13VCV,0.5124018447773645
264,1.0,[2048.2825365944223 1205.4848196996004 2601.7691493814486 1680.2810918999903],[2230.421630859375 1491.81591796875 2449.60107421875 1581.470947265625],0.45197445154190063,AP05JED,0.37550753127228004
265,1.0,[2047.396994339656 1206.681298716537 2602.1964842007483 1681.5600062875158],[2230.33544921875 1491.717529296875 2449.755615234375 1581.625244140625],0.4552026391029358,AP05JED,0.37550753127228004
266,6.0,[833.5226999614499 1634.1337095357799 1633.646981004532 2151.8367627165007],[1085.2203369140625 2030.098388671875 1324.7098388671875 2121.874755859375],0.6582092046737671,GX15OGJ,0.4763138509202804
266,1.0,[2046.5676711041642 1208.6633967081439 2604.2003003235477 1682.8866125923132],[2232.297607421875 1501.5120849609375 2423.423095703125 1583.6656494140625],0.29628098011016846,AP05JEQ,0.545168216912946
267,13.0,[2243.7237633535437 1652.0871508811617 2984.5929269026014 2147.759790735715],[2511.995361328125 2015.4056396484375 2736.453857421875 2121.397705078125],0.6695539951324463,LM13VCV,0.5102527980626085
267,6.0,[831.5848160548361 1636.811860294588 1629.0074686116973 2152.281117542857],[1088.39404296875 2043.35498046875 1320.981201171875 2136.58740234375],0.6247918605804443,GX15OGJ,0.22763925486333286
268,13.0,[2241.3391277125775 1656.0613251498905 2983.9044893166483 2150.5366883017405],[2510.75634765625 2018.0657958984375 2737.19921875 2124.863037109375],0.6397597789764404,LM13VCV,0.4297935502508686
269,13.0,[2241.318116907308 1661.102283490589 2985.6317380908836 2154.026924777461],[2510.423095703125 2027.44482421875 2746.558837890625 2140.8369140625],0.6507794260978699,LM13VCV,0.48101903974339405
270,13.0,[2242.786896843571 1665.0643061251128 2988.0847926282117 2155.3555020752738],[2516.291015625 2034.2281494140625 2745.19921875 2135.830810546875],0.645534336566925,LM13VCV,0.27938607667658305
270,1.0,[2042.9042545576451 1215.5452548449573 2606.6025079138817 1690.481587229776],[2243.89453125 1514.3006591796875 2424.08203125 1596.096435546875],0.34054163098335266,AP05JEO,0.5439310844733173
271,13.0,[2243.181705603856 1666.9448685252896 2989.2558192756974 2155.348469662675],[2516.35205078125 2034.09521484375 2745.296142578125 2135.84716796875],0.6457905769348145,LM13VCV,0.24933712887483386
271,1.0,[2041.994088834676 1216.6012054233302 2607.433462046142 1692.1116381047104],[2240.29248046875 1513.3388671875 2431.818603515625 1596.119384765625],0.3579179048538208,AP05JEO,0.36207541528541975
272,13.0,[2244.9561610031537 1671.516913439242 2989.607878802612 2157.762185635457],[2512.595947265625 2033.5067138671875 2754.3984375 2144.486083984375],0.6905055642127991,LM13VCV,0.2151102314601671
272,1.0,[2041.709214998544 1218.685671534813 2609.948506217599 1694.9592903813095],[2238.004638671875 1508.107177734375 2447.2568359375 1599.96240234375],0.477817565202713,AP05JEO,0.19121984075095688
272,8.0,[1100.9654391056335 1124.6697520874452 1608.7721280629255 1559.2702927787388],[1270.466552734375 1369.2825927734375 1426.732421875 1458.0330810546875],0.2834715247154236,KH05ZTK,0.12162981320286263
273,13.0,[2246.059324650733 1673.9531396222255 2993.377140709725 2155.971749145602],[2513.813232421875 2043.7841796875 2750.61181640625 2149.0283203125],0.6413848400115967,LM13VCV,0.10462791437403843
273,1.0,[2041.4549300850974 1220.8004986456872 2611.5003272129497 1698.562326288306],[2251.119384765625 1516.5596923828125 2460.66455078125 1609.9530029296875],0.5491341352462769,AP05JEO,0.3644714164902254
274,1.0,[2042.3968491365295 1222.596582635288 2614.1802942890163 1701.206949610617],[2250.250732421875 1516.928466796875 2466.499755859375 1616.1650390625],0.6392158269882202,AP05JEO,0.4548642535442312
274,13.0,[2248.7369010893008 1678.5189873318448 2996.2193093291953 2155.969267478306],[2522.031982421875 2053.0927734375 2752.217529296875 2155.761474609375],0.6028068661689758,LM13VCV,0.3375457861986853
275,1.0,[2044.5052310237152 1226.068178377751 2616.2350110206453 1705.0153929974715],[2241.414306640625 1522.5230712890625 2457.35791015625 1605.8148193359375],0.565670371055603,AP05JEO,0.4358477159388317
275,8.0,[1096.9970522705614 1126.7189259972608 1605.3140737180559 1564.6327083009098],[1254.25732421875 1374.894775390625 1430.2645263671875 1461.210205078125],0.2657155394554138,YK05ZZK,0.1476201727249941
276,1.0,[2047.8044684285019 1228.9563417719069 2618.5769719784234 1707.8870297132917],[2238.2197265625 1527.363037109375 2463.5361328125 1606.6817626953125],0.5719539523124695,AP05JEO,0.22525810899209034
277,1.0,[2049.079490549681 1229.9758439989469 2619.2509809121743 1708.881053172377],[2238.240234375 1527.396240234375 2463.4921875 1606.6669921875],0.5702443718910217,AP05JEO,0.22525810899209034
278,1.0,[2050.7833231002614 1230.9941554447146 2621.0414525186397 1709.8129468212323],[2240.0888671875 1526.1298828125 2444.94677734375 1604.518798828125],0.5291908979415894,AP05JEO,0.2017814854200828
279,1.0,[2054.698460861226 1232.5768030804502 2622.641152861847 1713.4195825282168],[2250.41552734375 1535.5352783203125 2452.521484375 1610.6744384765625],0.43779927492141724,AP05JEO,0.1713803792121589
280,1.0,[2052.5820829310196 1232.578418534384 2623.330950055528 1716.537448458262],[2268.365478515625 1539.5657958984375 2463.938232421875 1612.5113525390625],0.36663246154785156,AP05JEO,0.4825152525180078
280,8.0,[1089.274461601282 1127.8732556984946 1600.940581169465 1573.3118932625157],[1254.8212890625 1391.2266845703125 1420.03564453125 1470.7862548828125],0.273506224155426,KK05ZZK,0.22907979742919643
281,1.0,[2050.248121806403 1235.425563818649 2622.507672457191 1721.9072749617537],[2264.75341796875 1543.33447265625 2463.1123046875 1624.370361328125],0.4840439260005951,AP05JEO,0.7791727231721216
281,8.0,[1086.6778589867426 1131.243792812059 1599.0531876125792 1576.96960265781],[1271.8837890625 1395.11328125 1415.970703125 1471.1474609375],0.26194244623184204,KK05ZZK,0.1474585498572128
282,1.0,[2051.2635498923223 1237.4324403173907 2624.9700779739846 1726.1488063540571],[2243.71240234375 1537.73291015625 2448.6884765625 1622.322509765625],0.379707932472229,AP05JEO,0.46548168579696425
282,8.0,[1082.9398782229912 1131.8861228968478 1595.4111597337394 1579.1039975752994],[1256.581787109375 1397.058837890625 1416.0234375 1475.2840576171875],0.292367547750473,KH05ZZK,0.2666496616274712
283,1.0,[2051.4913799600545 1237.7134032886297 2626.1672414184877 1728.0664368362254],[2243.975830078125 1537.751220703125 2448.604248046875 1622.31298828125],0.37939587235450745,AP05JEO,0.46548168579696425
283,8.0,[1081.3932219586536 1133.3091421514384 1593.602713634877 1579.7458679366648],[1256.4947509765625 1396.9549560546875 1415.999755859375 1475.38232421875],0.2926928997039795,KH05ZZK,0.47100714525597565
284,1.0,[2051.3264621451103 1237.9826633553298 2627.583504611364 1729.6050183946631],[2271.597412109375 1540.9727783203125 2469.6142578125 1626.6280517578125],0.38214796781539917,AP05JEO,0.8421832534462538
285,1.0,[2047.9047546501897 1239.9142668488964 2627.3026975678195 1733.5917100054796],[2246.76806640625 1541.7847900390625 2461.238525390625 1623.6263427734375],0.5065417289733887,AP05JEO,0.4543195703653665
285,8.0,[1079.2747323022104 1140.9885895483003 1590.8758019101115 1584.9129406780644],[1239.451171875 1398.015869140625 1416.80859375 1479.1611328125],0.4207249581813812,KH05ZZK,0.5429220345007527
286,1.0,[2042.0994069456171 1241.3933975953887 2626.324669403503 1737.4617489948396],[2242.12060546875 1538.7711181640625 2456.3037109375 1626.1732177734375],0.5333110690116882,AP05JEO,0.5288831656977144
287,1.0,[2045.5785407318945 1243.0982562963125 2630.5095831380886 1741.862788040755],[2248.52392578125 1540.2418212890625 2453.186279296875 1626.6595458984375],0.4813149869441986,AP05JEO,0.8377365547169302
287,8.0,[1076.7406174095202 1142.631015884019 1591.3719363105477 1588.0480071908744],[1255.932861328125 1403.9461669921875 1415.10302734375 1479.9942626953125],0.31860658526420593,KH05ZZK,0.1442658823121645
288,1.0,[2046.5536214238678 1245.9508230866143 2633.391068269578 1746.7027547074506],[2247.618408203125 1549.7490234375 2445.543701171875 1636.45751953125],0.4800355136394501,AP05JEO,0.3654196430014926
288,8.0,[1074.8530307694696 1145.9202251398058 1590.1034449246404 1591.3851222662227],[1244.7410888671875 1405.8692626953125 1407.670654296875 1487.6920166015625],0.4599359333515167,KK05ZZK,0.40934228302575726
289,1.0,[2046.6890126419025 1246.6091060419358 2634.9052880188333 1748.7081603773267],[2247.492431640625 1549.708740234375 2445.255859375 1636.30810546875],0.480353981256485,AP05JEO,0.3654196430014926
289,8.0,[1074.1894774294626 1147.006933293061 1589.8890968275039 1592.5557942001703],[1244.5357666015625 1406.3197021484375 1405.2239990234375 1487.3193359375],0.4606897830963135,KH05ZZK,0.18953292267161764
290,8.0,[1073.3308529806302 1147.5808500944734 1588.5507077592067 1594.394133804339],[1240.236328125 1407.218017578125 1402.273681640625 1494.327880859375],0.5736008286476135,KH05ZZK,0.3587223362149111
290,1.0,[2047.3449811000785 1250.3092432040908 2637.1246558984976 1751.9711355827121],[2268.02001953125 1556.0439453125 2470.330322265625 1645.083740234375],0.416275292634964,AP05JEO,0.48782379556004846
291,8.0,[1072.3382201657341 1150.5358648447689 1586.165275825715 1597.4921371124058],[1242.781982421875 1407.51025390625 1402.8421630859375 1497.0596923828125],0.5194845795631409,KK05ZZK,0.13065280053276512
291,1.0,[2047.559082344132 1253.2340429965766 2638.9360280247633 1755.8156838981913],[2254.706298828125 1553.5015869140625 2468.95068359375 1649.9241943359375],0.4714720547199249,AP05JEO,0.18565235298908547
292,1.0,[2047.3991458920416 1257.3887535425524 2639.6860566347514 1760.0754430192642],[2238.7978515625 1559.8970947265625 2425.654052734375 1643.8802490234375],0.3379521667957306,AP05JEC,0.3924668552058303
293,1.0,[2049.601087977831 1258.2438053176813 2640.128092598268 1762.6810694690873],[2255.414794921875 1570.8621826171875 2472.980712890625 1656.2376708984375],0.5103921890258789,AP05JED,0.11146000937335906
293,8.0,[1071.3681917675867 1154.6803898891758 1584.7357977359898 1604.6096138435519],[1235.478271484375 1409.47607421875 1398.505126953125 1503.341064453125],0.5091310143470764,GJ05ZZK,0.12596423153421749
294,1.0,[2049.512279231503 1260.3123035922108 2640.2395495236137 1766.256233489979],[2254.087646484375 1568.031005859375 2478.356689453125 1661.0240478515625],0.5149412155151367,AP05JED,0.1880125210809238
294,8.0,[1069.0974787559244 1158.0336183721931 1583.8544980212791 1609.3703887988625],[1232.649658203125 1414.9593505859375 1403.5841064453125 1511.725830078125],0.5072088837623596,KH05ZZK,0.3887210833791666
295,1.0,[2049.412376013301 1260.7270819659761 2640.3633417380456 1767.803397154235],[2254.034912109375 1568.033203125 2478.330078125 1661.05224609375],0.5158675312995911,AP05JED,0.1880125210809238
295,8.0,[1067.9396241721593 1159.0741897016794 1583.7554639900673 1611.4063471077623],[1232.7432861328125 1414.9644775390625 1403.6934814453125 1511.689208984375],0.5091828107833862,KH05ZZK,0.3887210833791666
296,1.0,[2047.2520808946113 1263.035265503806 2640.92085065918 1770.7365097298411],[2246.8642578125 1574.0057373046875 2462.01611328125 1653.1146240234375],0.49723753333091736,AP05JEO,0.5311109168802955
296,8.0,[1063.5656996145437 1160.1078054380043 1582.7826939457138 1612.9035141580537],[1230.5947265625 1414.5008544921875 1399.82373046875 1509.3033447265625],0.45919713377952576,KH05ZZK,0.4847538321502628
297,8.0,[1062.7133679585704 1160.0014163215644 1583.3999641186556 1614.2175397851058],[1224.5362548828125 1418.1280517578125 1396.666259765625 1508.78759765625],0.37202444672584534,KH05ZZK,0.9465081174990948
298,1.0,[2049.145270325326 1267.666726805314 2648.943973279655 1777.2860337247173],[2264.70703125 1586.24853515625 2462.004638671875 1664.6337890625],0.41051918268203735,AP05JEO,0.38722050586296025
299,8.0,[1060.05849165219 1165.293257225045 1582.195703205077 1619.42845782799],[1227.5450439453125 1424.2105712890625 1399.000244140625 1513.9351806640625],0.435699999332428,KK05ZZK,0.1436524354629532
299,1.0,[2050.068130599915 1269.7634969426706 2656.6481556526724 1780.3459421023788],[2274.369140625 1588.7838134765625 2455.7255859375 1661.8641357421875],0.27104997634887695,AP05JEO,0.8957862394988558
300,8.0,[1060.1057383835189 1166.6768238907396 1583.3549353273218 1622.2877931861346],[1226.3858642578125 1426.351318359375 1392.5020751953125 1512.59326171875],0.47066158056259155,KH05ZZK,0.3358149748060384
300,1.0,[2049.222652207844 1272.7891384416946 2660.6546309900373 1785.1527673599664],[2274.520263671875 1586.9635009765625 2461.067138671875 1661.49951171875],0.3543829917907715,AP05JEO,0.9449432834462761
301,8.0,[1059.8740599559983 1166.7859960098617 1584.0272446374229 1623.630791943975],[1226.3922119140625 1426.40869140625 1392.4886474609375 1512.6060791015625],0.4796830117702484,KM05ZZK,0.2895200367028854
301,1.0,[2048.757809125167 1273.5752592636454 2663.0072690613233 1787.1895692188018],[2274.0703125 1586.612548828125 2459.36962890625 1661.31591796875],0.3493805229663849,AP05JEO,0.7732025247856765
302,8.0,[1054.9586900963648 1170.472073553642 1582.036837504577 1624.7297750689231],[1221.5291748046875 1429.4146728515625 1386.036376953125 1513.0198974609375],0.4468357264995575,KM05ZZK,0.3801544619247399
302,1.0,[2051.3922157956217 1275.054944236886 2665.8032974244366 1789.7198034872786],[2260.714111328125 1584.439453125 2471.34912109375 1666.67578125],0.322259783744812,AP05JEO,0.8637121146721323
303,8.0,[1055.196475083338 1173.5124565241845 1582.9987645080942 1627.3402348612567],[1238.9039306640625 1438.480224609375 1387.87353515625 1515.611572265625],0.35497280955314636,KM05ZIK,0.29329791585641896
303,1.0,[2053.625585906159 1277.9160928651777 2664.856185567314 1792.7769957030478],[2271.125244140625 1593.861328125 2459.2998046875 1671.1636962890625],0.3203056752681732,AP05JEQ,0.5067093272566339
304,1.0,[2047.2730823951845 1279.9695530878244 2660.796041571991 1794.447295609803],[2268.151123046875 1591.9921875 2488.71337890625 1680.569091796875],0.25804880261421204,AP05JEO,0.5618734512168874
304,8.0,[1054.24059727745 1174.7543104714453 1582.649335559814 1627.897862224121],[1229.179443359375 1435.971435546875 1388.7305908203125 1520.998291015625],0.37328246235847473,KM05ZIK,0.09378505452144434
305,1.0,[2044.3659607299714 1281.6628637685906 2656.7178659319134 1796.288426810201],[2250.281982421875 1583.2998046875 2483.44873046875 1674.25927734375],0.48738181591033936,AP05JEO,0.9218816528563832
305,8.0,[1052.8515244673363 1177.6176602060216 1581.0938276749052 1631.4749419496068],[1222.099365234375 1439.263916015625 1388.3323974609375 1526.02294921875],0.3978807330131531,KH05ZZK,0.25555427810653447
306,1.0,[2045.2172794759608 1284.40200157235 2658.102151076382 1800.0655935676177],[2253.9052734375 1593.478271484375 2456.177490234375 1682.4554443359375],0.4270584285259247,AP05JEO,0.7145987752916133
307,1.0,[2044.42359838512 1285.1831576809273 2658.139814839596 1801.5967015055357],[2253.88134765625 1593.3157958984375 2456.743896484375 1682.6339111328125],0.426304429769516,AP05JEO,0.5815795187766443
308,1.0,[2044.6316341071363 1285.3146077375277 2661.3825587616993 1803.245779098169],[2266.978515625 1600.830322265625 2492.7490234375 1699.55712890625],0.38651883602142334,AP05JEO,0.6089257875099993
309,8.0,[1051.8292834608615 1180.1602368931167 1578.4688667076775 1636.732074120618],[1216.2496337890625 1447.870849609375 1389.23779296875 1534.0675048828125],0.43731820583343506,KH05ZZK,0.7476599286941811
309,1.0,[2045.7633581056161 1286.6729008813934 2664.2767968922008 1805.7531733400772],[2265.62548828125 1604.5306396484375 2450.91943359375 1695.5010986328125],0.323017418384552,AP05JEO,0.4726835882684319
310,1.0,[2048.5533508221943 1290.2656885922206 2671.7247209191028 1809.3414762734783],[2267.40673828125 1609.4417724609375 2472.673828125 1695.17138671875],0.41204845905303955,AP05JEO,0.41738779102841256
311,8.0,[1046.3062651547295 1182.117442721176 1574.8250077783707 1642.7313475399067],[1216.395263671875 1453.2000732421875 1388.7613525390625 1540.5413818359375],0.5161756277084351,KH05ZZK,0.6693395219389735
311,1.0,[2052.180670816736 1294.8560738464628 2677.21511086582 1813.927598856744],[2282.1884765625 1618.3912353515625 2496.353759765625 1700.0255126953125],0.3920241892337799,AP05JEO,0.4803756174764471
312,8.0,[1044.1039313442388 1182.195134742343 1573.3964494444795 1645.6480400520638],[1214.1650390625 1457.643798828125 1388.583984375 1543.577392578125],0.46006670594215393,KH05ZIK,0.3044643052624192
312,1.0,[2054.6924542919865 1301.382995602351 2676.5005538178325 1819.9828409969746],[2280.033203125 1614.179931640625 2496.302734375 1701.390869140625],0.43901121616363525,AP05JEO,0.37702815084912705
313,1.0,[2055.776817520475 1303.9054750892615 2675.089843135533 1822.2803872639693],[2279.306640625 1614.114013671875 2495.958251953125 1701.5347900390625],0.4401688277721405,AP05JEO,0.46729654947117255
314,1.0,[2051.8677904816777 1304.3697010091928 2669.284680137652 1823.8192403315056],[2263.435546875 1615.9910888671875 2484.717041015625 1698.5965576171875],0.4749487638473511,AP05JEO,0.24225611403254574
314,8.0,[1039.658479280053 1182.5745451652765 1571.325818116846 1649.4645437687554],[1218.5936279296875 1462.640380859375 1388.225341796875 1551.9332275390625],0.40267831087112427,KH05ZZK,0.8606433393318988
315,8.0,[1035.6790823152294 1183.559346928994 1570.1446488525137 1651.9192601986072],[1213.3126220703125 1460.2646484375 1388.6602783203125 1551.567626953125],0.4396364390850067,KH05ZIK,0.833206979631065
315,1.0,[2054.3003637284723 1307.30105654733 2668.544953392136 1827.136782944393],[2263.988525390625 1616.833740234375 2462.342529296875 1698.7093505859375],0.39202797412872314,AP05JEO,0.1677094106775863
316,8.0,[1033.6125531849536 1184.3432847718966 1569.845446430232 1654.2550253666334],[1219.1370849609375 1464.637939453125 1386.8360595703125 1552.052490234375],0.3837879002094269,KH05ZZK,0.4688866522338273
316,1.0,[2050.534509508364 1307.6947161624848 2667.0284524789713 1827.880234869936],[2283.859130859375 1632.211669921875 2501.02294921875 1706.666015625],0.3238741457462311,AP05JEO,0.2883221895199049
317,1.0,[2045.4967548274085 1308.9061681252524 2665.322877423982 1830.0363062967795],[2289.61083984375 1637.294677734375 2486.487548828125 1707.242431640625],0.4679281711578369,AP05JEO,0.3445334892761763
317,8.0,[1033.1455859593607 1187.9855037304249 1570.7439871935048 1657.962430653777],[1216.5604248046875 1464.8067626953125 1386.166259765625 1551.8558349609375],0.3884144425392151,KH05ZZK,0.5792421349744425
318,8.0,[1035.4839099030146 1191.2186660474563 1571.8947030738818 1661.5465869023615],[1207.369384765625 1470.3134765625 1386.63330078125 1557.65478515625],0.3977133333683014,KH05ZZK,0.7645493770418712
318,1.0,[2046.2581923246557 1310.760377300297 2668.2964578118567 1833.1413434117471],[2288.27734375 1639.490966796875 2488.4892578125 1711.70849609375],0.3289789855480194,AP05JEO,0.30391175639353113
319,8.0,[1036.5288282602132 1192.338427194723 1572.105904418836 1662.9543582367828],[1207.3887939453125 1470.4742431640625 1386.5472412109375 1557.5804443359375],0.40173032879829407,KH05ZZK,0.5463909918275416
319,1.0,[2046.1008984053049 1311.1791041721 2669.8017850907177 1834.418501341618],[2288.045654296875 1639.524169921875 2488.418701171875 1711.59228515625],0.3301991820335388,AP05JEO,0.30391175639353113
320,8.0,[1035.623237402905 1193.2410088652052 1570.968989869552 1665.7073534207204],[1205.2078857421875 1472.019775390625 1383.379638671875 1558.5316162109375],0.42546749114990234,KH05ZZK,0.48497211055750106
320,1.0,[2052.57544039285 1313.882629705406 2671.946198665933 1837.1676982918043],[2312.82275390625 1637.9102783203125 2498.486328125 1715.8590087890625],0.37918317317962646,AP05JEO,0.26100215221889284
321,1.0,[2057.7746329475344 1316.7624733102723 2673.838704272545 1840.4596072281954],[2277.5654296875 1639.18798828125 2486.60595703125 1718.7747802734375],0.5414092540740967,AP05JEQ,0.3077024893833842
321,8.0,[1034.4168112875088 1196.815922577684 1569.8402277251496 1668.5695744245204],[1207.0413818359375 1477.01708984375 1384.86279296875 1565.7635498046875],0.5180067420005798,KH05ZTK,0.5957228873591695
322,1.0,[2057.7799343997735 1319.4712920227676 2672.7272270445906 1844.0662284535197],[2254.417236328125 1630.8662109375 2520.51708984375 1723.1103515625],0.30852270126342773,AP05JEO,0.33770172522281044
322,8.0,[1032.662971048921 1199.6470085275862 1569.3064112552688 1670.099304938609],[1206.1021728515625 1478.894287109375 1381.49267578125 1563.2286376953125],0.44911572337150574,KH05ZIK,0.49952542796232485
323,8.0,[1031.5571386014744 1199.4675949081072 1569.47986964117 1670.6787697890602],[1204.3265380859375 1477.4842529296875 1382.1875 1563.9210205078125],0.35091856122016907,KH05ZIK,0.819152463417712
324,1.0,[2049.5119183422753 1325.2456607174486 2671.834099565855 1853.6000580761593],[2288.2275390625 1654.9163818359375 2513.013671875 1741.792236328125],0.26218220591545105,AP05JEO,0.5351638987414036
325,1.0,[2047.0558316485146 1325.476000280934 2672.9062705514634 1855.5177140920364],[2288.73583984375 1655.072021484375 2512.834228515625 1741.6171875],0.2578611373901367,AP05JEO,0.2552751608086997
326,1.0,[2052.3495605810062 1327.7517052783617 2677.8450324278388 1858.836357864661],[2271.123779296875 1650.9251708984375 2487.708251953125 1741.045654296875],0.36461353302001953,AP05JEO,0.35468469702961647
327,8.0,[1024.334296836052 1204.790576514848 1568.9811246804607 1678.198638711765],[1201.4583740234375 1488.3062744140625 1380.2176513671875 1577.640869140625],0.49437230825424194,KH05ZIK,0.36169142210796396
327,1.0,[2053.0626756381066 1329.6104342097078 2678.9204586896917 1861.424100925719],[2271.68212890625 1655.4697265625 2490.567138671875 1745.729736328125],0.4409559369087219,AP05JEO,0.3002296157313996
328,1.0,[2059.4737929301405 1332.5581902204458 2682.843138456916 1866.9830640678915],[2277.52685546875 1660.874267578125 2493.6630859375 1751.7392578125],0.5181272029876709,AP05JEQ,0.3259911242842591
328,8.0,[1022.7701664357184 1208.491458695044 1569.0410054464533 1681.8967073308618],[1205.71484375 1494.2874755859375 1380.197509765625 1577.9600830078125],0.5046935081481934,KH05ZIK,0.8504799357782612
329,1.0,[2059.9195225703934 1334.4247179899396 2683.819345840082 1871.4416749419008],[2274.2373046875 1666.999267578125 2509.718994140625 1749.88671875],0.549096405506134,AP05JEO,0.4805005934751779
329,8.0,[1019.4386160095496 1214.5378160355253 1567.98669735766 1687.6244896960739],[1197.307373046875 1493.75390625 1377.796875 1581.013916015625],0.504412829875946,KH05ZTK,0.2829329055992069
330,1.0,[2068.4624226573715 1336.5091708381206 2687.4901090488993 1875.731554132432],[2277.734619140625 1668.18310546875 2515.970947265625 1750.505126953125],0.5412497520446777,AP05JEO,0.21938231014458184
331,1.0,[2072.634118517435 1336.8315056227943 2688.0614235941466 1877.7176486398607],[2277.728759765625 1668.19189453125 2516.423583984375 1750.634033203125],0.5391189455986023,AP05JEO,0.2525810850720792
332,8.0,[1015.794771019838 1219.8036269158883 1568.1222824705726 1693.9936604966338],[1209.122802734375 1503.090087890625 1376.8199462890625 1591.2041015625],0.527193009853363,KH05ZZK,0.3551111045515807
333,8.0,[1017.1434140162696 1218.206483856265 1569.4727398374157 1694.8797551288867],[1195.8154296875 1503.5665283203125 1378.458251953125 1590.9942626953125],0.587655246257782,KH05ZZK,0.28183180895869203
334,1.0,[2065.281912913483 1348.4511320220302 2683.9393102336744 1889.972239054371],[2303.385498046875 1677.08349609375 2524.256103515625 1760.6220703125],0.35358718037605286,AP05JEO,0.3073389792582316
335,1.0,[2064.28587845961 1351.4482572899628 2685.8954686226707 1892.8342252708962],[2294.409423828125 1685.999267578125 2490.096435546875 1768.60107421875],0.4552411139011383,AP05JEO,0.4066748397269266
339,1.0,[2079.5531540737666 1357.1782920159408 2694.77465504011 1898.1066305904974],[2287.375 1687.490478515625 2501.144775390625 1782.6295166015625],0.4992126226425171,AP05JED,0.27540083459328696
340,1.0,[2082.4473442490244 1360.049277783071 2696.6833584634787 1900.0147792337407],[2286.830078125 1699.0576171875 2503.687744140625 1787.288818359375],0.5318526029586792,AP05JED,0.42011789766489543
341,1.0,[2085.0922334810175 1365.3831865942911 2697.4918093557826 1903.4917725222144],[2282.603515625 1704.5703125 2511.929931640625 1789.4049072265625],0.4375130832195282,AP05JEL,0.15999064773665053
342,8.0,[1007.2815070384506 1243.0992735132158 1562.5039985034584 1721.4088051312306],[1196.1007080078125 1520.296875 1371.2791748046875 1611.743408203125],0.5667838454246521,AH15ZZK,0.4372164068009717
342,1.0,[2086.3949242886833 1369.6284477123334 2697.927418058794 1908.395669393358],[2291.788330078125 1708.1942138671875 2515.6337890625 1793.0665283203125],0.4445703327655792,AP05JEL,0.18156489157485545
343,8.0,[1007.2945956549206 1243.6211176852423 1562.3620466974967 1721.3402858840839],[1196.0531005859375 1520.2457275390625 1371.3095703125 1611.7464599609375],0.5662599205970764,AH15ZZK,0.4372164068009717
343,1.0,[2086.802225007554 1371.053449850709 2697.9238623129236 1910.3004740143424],[2291.950439453125 1708.087646484375 2515.49072265625 1793.1134033203125],0.4458925127983093,AP05JEL,0.20453706800039764
344,1.0,[2076.1272177801484 1374.6461798712473 2699.3327601139 1916.0609421035026],[2291.8330078125 1705.95556640625 2531.149658203125 1799.7213134765625],0.5770097970962524,AP05JEO,0.43577849515026595
345,1.0,[2075.4951607800945 1378.0104245572406 2702.143121474019 1921.1480495772676],[2284.51513671875 1711.845703125 2517.125732421875 1795.07958984375],0.5166748762130737,AP05JEO,0.491906087226448
346,8.0,[1006.0009307823457 1255.1526461752449 1562.3866107785834 1727.0904717062388],[1189.4366455078125 1533.13916015625 1367.6982421875 1623.0765380859375],0.5660152435302734,KH05ZZK,0.31290898123586425
346,1.0,[2077.6499873449343 1379.9268751313339 2704.733825721993 1924.5947883052531],[2292.038818359375 1721.690185546875 2518.311767578125 1803.83642578125],0.4713733494281769,AP05JEO,0.2772533740050822
348,1.0,[2085.661379522392 1386.7084302220592 2709.240302488114 1932.5337305701514],[2298.149658203125 1730.4378662109375 2539.223388671875 1816.61865234375],0.399064838886261,AP05JEO,0.45483558948929054
349,1.0,[2087.9519265707204 1388.0431629656189 2709.7395168069506 1934.2071870423372],[2298.117919921875 1730.41845703125 2539.29833984375 1816.565185546875],0.3958253562450409,AP05JEO,0.49849348589515075
350,1.0,[2086.5673872764078 1392.9872562309904 2709.2390346721063 1938.1001521283986],[2288.505859375 1731.7093505859375 2490.668212890625 1812.3892822265625],0.43399688601493835,AP05JED,0.23027756681402314
351,1.0,[2084.189062744012 1396.9963222225524 2707.862231809228 1941.773398366494],[2288.719970703125 1732.8878173828125 2510.559814453125 1819.53369140625],0.5935250520706177,AP05JEU,0.10758098312221116
352,8.0,[1000.651810619172 1274.0662322413623 1559.6993915153216 1745.584951404603],[1186.5037841796875 1549.581298828125 1368.94921875 1637.029541015625],0.582780659198761,KH05ZJK,0.10792547827950781
352,1.0,[2076.453368835609 1400.042934607888 2705.64387213116 1945.094543756589],[2280.97216796875 1734.8580322265625 2488.6884765625 1817.6275634765625],0.5559329986572266,AP05JEO,0.12317793727407048
353,8.0,[998.913384257193 1276.467509179439 1557.7230968389201 1748.4144892728034],[1179.5863037109375 1553.841796875 1367.303466796875 1644.708251953125],0.5697094202041626,KH05ZIK,0.6140904002702424
